role,c0,t,I,q,I_cum,Iq_cum,It_cum,phase
near-trigger,3.4337363710453395,12.509244421281803,0.001951757881884094,0.323,0.006217995626150839,0.0029666360225210067,0.009184631648671846,pre-control
near-trigger,3.4337363710453395,12.676034346898895,0.0019690648268197086,0.323,0.006331858211912296,0.0030209604172048332,0.009352818629117129,pre-control
near-trigger,3.4337363710453395,12.842824272515985,0.0019865252359512024,0.323,0.006446730455684624,0.00307576652464717,0.009522496980331793,pre-control
near-trigger,3.4337363710453395,13.009614198133075,0.00200414047002759,0.323,0.006562621310260126,0.0031310586162688644,0.00969367992652899,pre-control
near-trigger,3.4337363710453395,13.176404123750167,0.002021911901862602,0.323,0.006679539807813491,0.003186841001364488,0.009866380809177979,pre-control
near-trigger,3.4337363710453395,13.343194049367257,0.002039840916441649,0.323,0.00679749506060569,0.0032431180274381665,0.010040613088043857,pre-control
near-trigger,3.4337363710453395,13.509983974984348,0.0020579289110297288,0.323,0.00691649626169407,0.0032998940805423708,0.010216390342236441,pre-control
near-trigger,3.4337363710453395,13.67677390060144,0.0020761772952802675,0.323,0.007036552685648559,0.0033571735856196237,0.010393726271268182,pre-control
near-trigger,3.4337363710453395,13.84356382621853,0.0020945874913449506,0.323,0.007157673689274445,0.003414961006847335,0.01057263469612178,pre-control
near-trigger,3.4337363710453395,14.01035375183562,0.0021131609339845266,0.323,0.007279868712341518,0.003473260847985688,0.010753129560327205,pre-control
near-trigger,3.4337363710453395,14.177143677452712,0.0021318990706805656,0.323,0.007403147278319509,0.003532077652728511,0.01093522493104802,pre-control
near-trigger,3.4337363710453395,14.343933603069802,0.0021508033617482366,0.323,0.007527518995120231,0.0035914160050573643,0.011118935000177596,pre-control
near-trigger,3.4337363710453395,14.510723528686892,0.0021698752804500837,0.323,0.007652993555846318,0.0036512805295987622,0.011304274085445081,pre-control
near-trigger,3.4337363710453395,14.677513454303984,0.002189116313110784,0.323,0.00777958073954636,0.003711675891984455,0.011491256631530816,pre-control
near-trigger,3.4337363710453395,14.844303379921074,0.002208527959232945,0.323,0.007907290411976986,0.003772606799215019,0.011679897211192006,pre-control
near-trigger,3.4337363710453395,15.011093305538164,0.0022281117316139405,0.323,0.008036132526371672,0.0038340780000266634,0.011870210526398334,pre-control
near-trigger,3.4337363710453395,15.177883231155255,0.002247869156463736,0.323,0.00816611712421614,0.0038960942852611724,0.012062211409477311,pre-control
near-trigger,3.4337363710453395,15.344673156772346,0.002267801773523803,0.323,0.008297254336030893,0.003958660488239261,0.012255914824270154,pre-control
near-trigger,3.4337363710453395,15.511463082389437,0.002287911136187079,0.323,0.008429554382160642,0.004021781485137207,0.012451335867297847,pre-control
near-trigger,3.4337363710453395,15.678253008006527,0.0023081988116189613,0.323,0.008563027573570522,0.004085462195366735,0.012648489768937256,pre-control
near-trigger,3.4337363710453395,15.845042933623619,0.002328666380879405,0.323,0.008697684312649598,0.004149707581958377,0.012847391894607974,pre-control
near-trigger,3.4337363710453395,16.01183285924071,0.0023493154390461022,0.323,0.008833535094021489,0.004214522651948216,0.013048057745969704,pre-control
near-trigger,3.4337363710453395,16.1786227848578,0.002370147595338722,0.323,0.008970590505361942,0.00427991245676796,0.013250502962129903,pre-control
near-trigger,3.4337363710453395,16.34541271047489,0.002391164473244281,0.323,0.009108861228223892,0.0043458820926385805,0.013454743320862474,pre-control
near-trigger,3.4337363710453395,16.51220263609198,0.0024123677106436315,0.323,0.009248358038869845,0.004412436700967448,0.01366079473983729,pre-control
near-trigger,3.4337363710453395,16.678992561709073,0.0024337589599390274,0.323,0.009389091809111365,0.004479581468748852,0.013868673277860217,pre-control
near-trigger,3.4337363710453395,16.84578248732616,0.0024553398881828593,0.323,0.009531073507156288,0.004547321628968217,0.014078395136124505,pre-control
near-trigger,3.4337363710453395,17.012572412943253,0.0024771121772075373,0.323,0.009674314198463426,0.004615662461009881,0.014289976659473307,pre-control
near-trigger,3.4337363710453395,17.179362338560345,0.002499077523756474,0.323,0.009818825046604586,0.004684609291068367,0.014503434337672951,pre-control
near-trigger,3.4337363710453395,17.346152264177434,0.0025212376396162783,0.323,0.009964617314134498,0.004754167492563437,0.014718784806697936,pre-control
near-trigger,3.4337363710453395,17.512942189794526,0.002543594251750116,0.323,0.01011170236346847,0.004824342486558818,0.014936044850027287,pre-control
near-trigger,3.4337363710453395,17.679732115411618,0.0025661491024322088,0.323,0.010260091657767511,0.004895139742184505,0.015155231399952016,pre-control
near-trigger,3.4337363710453395,17.846522041028706,0.0025889039493835722,0.323,0.010409796761831609,0.004966564777062943,0.015376361538894554,pre-control
near-trigger,3.4337363710453395,18.013311966645798,0.0026118605659089535,0.323,0.010560829343000929,0.005038623157739,0.015599452500739927,pre-control
near-trigger,3.4337363710453395,18.18010189226289,0.0026350207410349366,0.323,0.010713201172064684,0.005111320500113582,0.015824521672178266,pre-control
near-trigger,3.4337363710453395,18.34689181787998,0.0026583862796493224,0.323,0.010866924124178376,0.005184662469881268,0.016051586594059645,pre-control
near-trigger,3.4337363710453395,18.51368174349707,0.0026819590026417356,0.323,0.011022010179789172,0.005258654782971796,0.01628066496276097,pre-control
near-trigger,3.4337363710453395,18.680471669114162,0.002705740747045441,0.323,0.011178471425569159,0.005333303205995335,0.016511774631564495,pre-control
near-trigger,3.4337363710453395,18.84726159473125,0.0027297333661804504,0.323,0.011336320055357183,0.0054086135566918355,0.016744933612049016,pre-control
near-trigger,3.4337363710453395,19.014051520348342,0.0027539387297979114,0.323,0.011495568371109058,0.005484591704384384,0.016980160075493442,pre-control
near-trigger,3.4337363710453395,19.18084144596543,0.0027783587242257175,0.323,0.01165622878385585,0.005561243570436399,0.01721747235429225,pre-control
near-trigger,3.4337363710453395,19.347631371582523,0.002802995252515463,0.323,0.011818313814671006,0.005638575128713055,0.01745688894338406,pre-control
near-trigger,3.4337363710453395,19.514421297199615,0.002827850234590693,0.323,0.01198183609564602,0.005716592406046776,0.017698428501692797,pre-control
near-trigger,3.4337363710453395,19.681211222816703,0.002852925607396428,0.323,0.01214680837087445,0.005795301482706719,0.01794210985358117,pre-control
near-trigger,3.4337363710453395,19.848001148433795,0.0028782233250500494,0.323,0.012313243497444974,0.005874708492872568,0.01818795199031754,pre-control
near-trigger,3.4337363710453395,20.014791074050887,0.0029037453589935373,0.323,0.012481154446443241,0.005954819625112509,0.01843597407155575,pre-control
near-trigger,3.4337363710453395,20.181580999667975,0.002929493698146994,0.323,0.012650554303962286,0.006035641122865317,0.018686195426827604,pre-control
near-trigger,3.4337363710453395,20.348370925285067,0.0029554703490635857,0.323,0.012821456272122228,0.006117179284926857,0.018938635557049086,pre-control
near-trigger,3.4337363710453395,20.51516085090216,0.0029816773360858517,0.323,0.012993873670098983,0.006199440465940875,0.019193314136039856,pre-control
near-trigger,3.4337363710453395,20.681950776519248,0.0030081167015033553,0.323,0.013167819935161796,0.006282431076894034,0.019450251012055827,pre-control
near-trigger,3.4337363710453395,20.84874070213634,0.003034790505711772,0.323,0.013343308623720289,0.0063661575856154414,0.01970946620933573,pre-control
near-trigger,3.4337363710453395,21.01553062775343,0.0030617008273733978,0.323,0.013520353412380767,0.0064506265172806325,0.0199709799296614,pre-control
near-trigger,3.4337363710453395,21.18232055337052,0.0030888497635790197,0.323,0.0136989680990116,0.006535844454919863,0.02023481255393146,pre-control
near-trigger,3.4337363710453395,21.349110478987612,0.0031162394300112786,0.323,0.013879166603818327,0.006621818039931049,0.020500984643749373,pre-control
near-trigger,3.4337363710453395,21.515900404604704,0.0031438719611094727,0.323,0.014060962970428331,0.00670855397259727,0.020769516943025604,pre-control
near-trigger,3.4337363710453395,21.682690330221792,0.0031717495102357757,0.323,0.014244371366984778,0.006796059012608693,0.021040430379593474,pre-control
near-trigger,3.4337363710453395,21.849480255838884,0.003199874249842977,0.323,0.014429406087250575,0.006884339979589272,0.021313746066839848,pre-control
near-trigger,3.4337363710453395,22.016270181455976,0.0032282483716437045,0.323,0.014616081551722124,0.006973403753628135,0.02158948530535026,pre-control
near-trigger,3.4337363710453395,22.183060107073064,0.003256874086781101,0.323,0.014804412308752622,0.007063257275815507,0.021867669584568126,pre-control
near-trigger,3.4337363710453395,22.349850032690156,0.0032857536260010598,0.323,0.014994413035685623,0.007153907548783542,0.022148320584469163,pre-control
near-trigger,3.4337363710453395,22.51663995830725,0.003314889239825987,0.323,0.015186098539998676,0.007245361637251955,0.022431460177250628,pre-control
near-trigger,3.4337363710453395,22.683429883924337,0.003344283198730054,0.323,0.015379483760456749,0.007337626668578334,0.022717110429035084,pre-control
near-trigger,3.4337363710453395,22.85021980954143,0.0033739377933160518,0.323,0.015574583768276206,0.0074307098333134675,0.023005293601589673,pre-control
near-trigger,3.4337363710453395,23.01700973515852,0.003403855334493811,0.323,0.015771413768299117,0.007524618385761619,0.023296032154060734,pre-control
near-trigger,3.4337363710453395,23.18379966077561,0.0034340381536601553,0.323,0.015969989100177613,0.0076193596445456,0.023589348744723213,pre-control
near-trigger,3.4337363710453395,23.3505895863927,0.003464488602880496,0.323,0.01617032523956911,0.007714940993176993,0.023885266232746102,pre-control
near-trigger,3.4337363710453395,23.517379512009793,0.003495209055072035,0.323,0.01637243779934209,0.007811369880631456,0.024183807679973544,pre-control
near-trigger,3.4337363710453395,23.68416943762688,0.0035262019041885488,0.323,0.01657634253079225,0.00790865382192895,0.024484996352721198,pre-control
near-trigger,3.4337363710453395,23.850959363243973,0.0035574695654068426,0.323,0.016782055324869764,0.008006800398719253,0.024788855723589017,pre-control
near-trigger,3.4337363710453395,24.01774928886106,0.0035890144753148757,0.323,0.01698959221341741,0.008105817259872711,0.02509540947329012,pre-control
near-trigger,3.4337363710453395,24.184539214478153,0.0036208390921014925,0.323,0.01719896937041939,0.008205712122076018,0.02540468149249541,pre-control
near-trigger,3.4337363710453395,24.351329140095245,0.003652945895747878,0.323,0.017410203113261406,0.008306492770433436,0.025716695883694844,pre-control
near-trigger,3.4337363710453395,24.518119065712334,0.003685337388220727,0.323,0.017623309904002113,0.00840816705907339,0.0260314769630755,pre-control
near-trigger,3.4337363710453395,24.684908991329426,0.003718016093667063,0.323,0.01783830635065535,0.008510742911760237,0.02634904926241559,pre-control
near-trigger,3.4337363710453395,24.851698916946518,0.0037509845586108236,0.323,0.018055209208484066,0.008614228322511602,0.026669437530995665,pre-control
near-trigger,3.4337363710453395,25.018488842563606,0.003784245352151212,0.323,0.018274035381305842,0.008718631356221253,0.026992666737527093,pre-control
near-trigger,3.4337363710453395,25.185278768180698,0.0038178010661627394,0.323,0.018494801922809546,0.008823960149287274,0.02731876207209682,pre-control
near-trigger,3.4337363710453395,25.35206869379779,0.003851654315497076,0.323,0.018717526037883944,0.00893022291024596,0.0276477489481299,pre-control
near-trigger,3.4337363710453395,25.51885861941488,0.003885807738186727,0.323,0.01894222508395824,0.009037427920411394,0.027979653004369637,pre-control
near-trigger,3.4337363710453395,25.68564854503197,0.003920263995650431,0.323,0.019168916572354065,0.009145583534520477,0.02831450010687454,pre-control
near-trigger,3.4337363710453395,25.852438470649062,0.003955025772900429,0.323,0.01939761816964969,0.009254698181383825,0.028652316351033512,pre-control
near-trigger,3.4337363710453395,26.01922839626615,0.0039900957787515935,0.323,0.019628347699056553,0.009364780364542491,0.028993128063599043,pre-control
near-trigger,3.4337363710453395,26.186018321883243,0.004025476746032343,0.323,0.01986112314180749,0.00947583866293031,0.0293369618047378,pre-control
near-trigger,3.4337363710453395,26.352808247500334,0.004061171431797455,0.323,0.02009596263855756,0.009587881731542236,0.029683844370099792,pre-control
near-trigger,3.4337363710453395,26.519598173117423,0.004097182617542814,0.323,0.020332884490797478,0.009700918302108693,0.03003380279290617,pre-control
near-trigger,3.4337363710453395,26.686388098734515,0.004133513109421972,0.323,0.020571907162279062,0.009814957183775683,0.030386864346054743,pre-control
near-trigger,3.4337363710453395,26.853178024351607,0.004170165738464671,0.323,0.02081304928045366,0.009930007263791039,0.030743056544244703,pre-control
near-trigger,3.4337363710453395,27.019967949968695,0.0042071433607973425,0.323,0.02105632963792348,0.010046077508196876,0.031102407146120357,pre-control
near-trigger,3.4337363710453395,27.186757875585787,0.004244448857865477,0.323,0.021301767193905283,0.010163176962527925,0.03146494415643321,pre-control
near-trigger,3.4337363710453395,27.35354780120288,0.004282085136658007,0.323,0.02154938107570735,0.010281314752516207,0.03183069582822356,pre-control
near-trigger,3.4337363710453395,27.520337726819967,0.00432005512993371,0.323,0.021799190580219757,0.010400500084802039,0.0321996906650218,pre-control
near-trigger,3.4337363710453395,27.68712765243706,0.004358361796449548,0.323,0.022051215175417353,0.010520742247651113,0.03257195742306847,pre-control
near-trigger,3.4337363710453395,27.85391757805415,0.004397008121191053,0.323,0.022305474501876307,0.010642050611678059,0.032947525113554366,pre-control
near-trigger,3.4337363710453395,28.02070750367124,0.004435997115604812,0.323,0.02256198837430436,0.010764434630576525,0.03332642300488088,pre-control
near-trigger,3.4337363710453395,28.18749742928833,0.004475331817832918,0.323,0.022820776783084102,0.010887903841855485,0.03370868062493959,pre-control
near-trigger,3.4337363710453395,28.354287354905424,0.004515015292949538,0.323,0.023081859895830212,0.011012467867582214,0.034094327763412424,pre-control
near-trigger,3.4337363710453395,28.521077280522512,0.004555050633199621,0.323,0.023345258058960743,0.011138136415131932,0.034483394474092675,pre-control
near-trigger,3.4337363710453395,28.687867206139604,0.00459544095823964,0.323,0.023610991799281767,0.011264919277943885,0.03487591107722565,pre-control
near-trigger,3.4337363710453395,28.854657131756696,0.004636189415380496,0.323,0.02387908182558642,0.011392826336284212,0.03527190816187063,pre-control
near-trigger,3.4337363710453395,29.021447057373784,0.004677299179832636,0.323,0.024149549030268266,0.011521867558015727,0.035671416588283995,pre-control
near-trigger,3.4337363710453395,29.188236982990876,0.004718773454953227,0.323,0.024422414490948532,0.011652052999374258,0.036074467490322795,pre-control
near-trigger,3.4337363710453395,29.355026908607968,0.004760615472495593,0.323,0.024697699472117925,0.011783392805751976,0.0364810922778699,pre-control
near-trigger,3.4337363710453395,29.521816834225056,0.004802828492860882,0.323,0.024975425426793367,0.011915897212487822,0.036891322639281195,pre-control
near-trigger,3.4337363710453395,29.68860675984215,0.004845415805351883,0.323,0.025255613998188788,0.012049576545664664,0.03730519054385345,pre-control
near-trigger,3.4337363710453395,29.855396685459237,0.004888380728429137,0.323,0.025538287021401023,0.012184441222913631,0.037722728244314656,pre-control
near-trigger,3.4337363710453395,30.02218661107633,0.004931726609969352,0.323,0.025823466525110958,0.01232050175422576,0.038143968279336714,pre-control
near-trigger,3.4337363710453395,30.18897653669342,0.004975456827526025,0.323,0.026111174733299127,0.012457768742770482,0.0385689434760696,pre-control
near-trigger,3.4337363710453395,30.35576646231051,0.00501957478859241,0.323,0.026401434066976814,0.01259625288572158,0.03899768695269839,pre-control
near-trigger,3.4337363710453395,30.5225563879276,0.005064083930866873,0.323,0.026694267145932864,0.012735964975090566,0.03943023212102343,pre-control
near-trigger,3.4337363710453395,30.689346313544693,0.005108987722520479,0.323,0.02698969679049521,0.012876915898567138,0.039866612689062345,pre-control
near-trigger,3.4337363710453395,30.85613623916178,0.005154289662467028,0.323,0.02728774602330848,0.013019116640367262,0.040306862663675745,pre-control
near-trigger,3.4337363710453395,31.022926164778873,0.005199993280635501,0.323,0.027588438071127562,0.013162578282088923,0.040751016353216485,pre-control
near-trigger,3.4337363710453395,31.189716090395965,0.005246102138244839,0.323,0.027891796366626455,0.013307312003575102,0.041199108370201555,pre-control
near-trigger,3.4337363710453395,31.356506016013054,0.005292619828081194,0.323,0.0281978445502235,0.013453329083784622,0.04165117363400812,pre-control
near-trigger,3.4337363710453395,31.523295941630145,0.005339549974777698,0.323,0.028506606471923025,0.013600640901670806,0.04210724737359383,pre-control
near-trigger,3.4337363710453395,31.690085867247237,0.0053868962350965876,0.323,0.02881810619317276,0.013749258937067651,0.042567365130240405,pre-control
near-trigger,3.4337363710453395,31.856875792864326,0.005434662298213896,0.323,0.029132367988737917,0.013899194771583967,0.04303156276032189,pre-control
near-trigger,3.4337363710453395,32.02366571848142,0.00548285188600671,0.323,0.02944941634859234,0.014050460089505648,0.04349987643809799,pre-control
near-trigger,3.4337363710453395,32.190455644098506,0.005531468753342865,0.323,0.029769275979825607,0.014203066678705566,0.04397234265853117,pre-control
near-trigger,3.4337363710453395,32.3572455697156,0.005580516688373261,0.323,0.030091971808567493,0.014357026431561741,0.04444899824012923,pre-control
near-trigger,3.4337363710453395,32.52403549533269,0.005629999512826808,0.323,0.030417528981929655,0.014512351345883719,0.04492988032781337,pre-control
near-trigger,3.4337363710453395,32.69082542094978,0.005679921082307903,0.323,0.030745972869964062,0.014669053525846956,0.04541502639581101,pre-control
near-trigger,3.4337363710453395,32.857615346566874,0.005730285286596563,0.323,0.031077329067638926,0.014827145182935556,0.04590447425057448,pre-control
near-trigger,3.4337363710453395,33.02440527218396,0.005781096049951278,0.323,0.031411623396832504,0.014986638636893495,0.046398262033726,pre-control
near-trigger,3.4337363710453395,33.19119519780105,0.005832357331414458,0.323,0.03174888190834404,0.015147546316684083,0.04689642822502812,pre-control
near-trigger,3.4337363710453395,33.357985123418146,0.005884073125120614,0.323,0.03208913088392267,0.015309880761457935,0.0473990116453806,pre-control
near-trigger,3.4337363710453395,33.524775049035235,0.005936247460607314,0.323,0.03243239683831467,0.015473654621529746,0.04790605145984442,pre-control
near-trigger,3.4337363710453395,33.69156497465232,0.005988884403128829,0.323,0.03277870652132835,0.015638880659363457,0.04841758718069181,pre-control
near-trigger,3.4337363710453395,33.85835490026942,0.006041988053972551,0.323,0.03312808691991734,0.015805571750566176,0.048933658670483514,pre-control
near-trigger,3.4337363710453395,34.02514482588651,0.006095562550778306,0.323,0.0334805652602827,0.01597374088489116,0.04945430614517386,pre-control
near-trigger,3.4337363710453395,34.191934751503595,0.006149612067860381,0.323,0.033836169009993255,0.01614340116724937,0.04997957017724262,pre-control
near-trigger,3.4337363710453395,34.35872467712069,0.006204140816532433,0.323,0.03419492588012464,0.016314565818730073,0.050509491698854714,pre-control
near-trigger,3.4337363710453395,34.52551460273778,0.006259153045435344,0.323,0.03455686382741788,0.01648724817763069,0.05104411200504857,pre-control
near-trigger,3.4337363710453395,34.69230452835487,0.006314653040867888,0.323,0.03492201105645647,0.01666146170049548,0.051583472756951944,pre-control
near-trigger,3.4337363710453395,34.85909445397196,0.006370645127120344,0.323,0.03529039602186283,0.016837219963163515,0.052127615985026354,pre-control
near-trigger,3.4337363710453395,35.02588437958905,0.006427133666811125,0.323,0.03566204743051478,0.01701453666182611,0.05267658409234089,pre-control
near-trigger,3.4337363710453395,35.19267430520614,0.006484123061226308,0.323,0.03603699424378091,0.017193425614093403,0.05323041985787431,pre-control
near-trigger,3.4337363710453395,35.359464230823235,0.006541617750662189,0.323,0.036415265679775995,0.017373900760070383,0.05378916643984638,pre-control
near-trigger,3.4337363710453395,35.526254156440324,0.006599622214770918,0.323,0.03679689121563683,0.01755597616344269,0.054352867379079524,pre-control
near-trigger,3.4337363710453395,35.69304408205741,0.006658140972909143,0.323,0.03718190058981762,0.017739666012571778,0.0549215666023894,pre-control
near-trigger,3.4337363710453395,35.85983400767451,0.006717178584489721,0.323,0.037570323804405795,0.017924984621599815,0.055495308426005606,pre-control
near-trigger,3.4337363710453395,36.026623933291596,0.006776739649336629,0.323,0.03796219112745885,0.018111946431564566,0.056074137559023414,pre-control
near-trigger,3.4337363710453395,36.193413858908684,0.006836828808042935,0.323,0.0383575330953613,0.018300566011523935,0.05665809910688524,pre-control
near-trigger,3.4337363710453395,36.36020378452578,0.006897450742331935,0.323,0.038756380515202596,0.018490858059690463,0.057247238574893056,pre-control
near-trigger,3.4337363710453395,36.52699371014287,0.006958610175421572,0.323,0.03915876446717658,0.018682837404576134,0.05784160187175272,pre-control
near-trigger,3.4337363710453395,36.69378363575996,0.007020311872391991,0.323,0.03956471630700166,0.018876519006147032,0.05844123531314869,pre-control
near-trigger,3.4337363710453395,36.86057356137705,0.0070825606405563535,0.323,0.0399742676683624,0.019071917956988274,0.059046185625350675,pre-control
near-trigger,3.4337363710453395,37.02736348699414,0.007145361329835016,0.323,0.0403874504653734,0.019269049483479492,0.059656499948852894,pre-control
near-trigger,3.4337363710453395,37.19415341261123,0.007208718833132931,0.323,0.040804296895064276,0.019467928946980448,0.060272225842044724,pre-control
near-trigger,3.4337363710453395,37.360943338228324,0.007272638086720388,0.323,0.04122483943988675,0.019668571845027214,0.06089341128491396,pre-control
near-trigger,3.4337363710453395,37.52773326384541,0.007337124070617221,0.323,0.04164911087024452,0.019870993812539116,0.06152010468278364,pre-control
near-trigger,3.4337363710453395,37.6945231894625,0.00740218180898031,0.323,0.04207714424704491,0.020075210623036195,0.062152354870081104,pre-control
near-trigger,3.4337363710453395,37.86131311507959,0.0074678163704945295,0.323,0.04250897292427313,0.020281238189867386,0.06279021111414052,pre-control
near-trigger,3.4337363710453395,38.028103040696685,0.007534032868767236,0.323,0.04294463055159006,0.02048909256744991,0.06343372311903997,pre-control
near-trigger,3.4337363710453395,38.19489296631377,0.007600836462726146,0.323,0.04338415107695209,0.020698789952519243,0.06408294102947133,pre-control
near-trigger,3.4337363710453395,38.36168289193086,0.0076682323570207616,0.323,0.04382756874925463,0.02091034668539031,0.06473791543464494,pre-control
near-trigger,3.4337363710453395,38.52847281754796,0.0077362258024274225,0.323,0.04427491812099928,0.02112377925123008,0.06539869737222936,pre-control
near-trigger,3.4337363710453395,38.695262743165046,0.007804822096257833,0.323,0.044726234050984165,0.02133910428134103,0.0660653383323252,pre-control
near-trigger,3.4337363710453395,38.862052668782134,0.007874026582771244,0.323,0.04518155170701804,0.021556338554456163,0.0667378902614742,pre-control
near-trigger,3.4337363710453395,39.02884259439923,0.007943844653590345,0.323,0.04564090656865919,0.021775498998045664,0.06741640556670486,pre-control
near-trigger,3.4337363710453395,39.19563252001632,0.008014281748120739,0.323,0.04610433442997767,0.021996602689634832,0.0681009371196125,pre-control
near-trigger,3.4337363710453395,39.362422445633406,0.008085343353974149,0.323,0.04657187140234228,0.022219666858133764,0.06879153826047604,pre-control
near-trigger,3.4337363710453395,39.5292123712505,0.00815703500739546,0.323,0.047043553917232875,0.02244470888517905,0.06948826280241192,pre-control
near-trigger,3.4337363710453395,39.69600229686759,0.008229362293693416,0.323,0.04751941872907656,0.02267174630648704,0.0701911650355636,pre-control
near-trigger,3.4337363710453395,39.86279222248468,0.00830233084767517,0.323,0.04799950291810947,0.02290079681321914,0.07090029973132861,pre-control
near-trigger,3.4337363710453395,40.029582148101774,0.008375946354084745,0.323,0.048483843893264336,0.023131878253359498,0.07161572214662383,pre-control
near-trigger,3.4337363710453395,40.19637207371886,0.008450214548045273,0.323,0.048972479395082834,0.023365008633104506,0.07233748802818733,pre-control
near-trigger,3.4337363710453395,40.36316199933595,0.00852514121550518,0.323,0.04946544749865396,0.023600206118264737,0.07306565361691869,pre-control
near-trigger,3.4337363710453395,40.529951924953046,0.008600732193688376,0.323,0.04996278661657902,0.023837489035679497,0.07380027565225851,pre-control
near-trigger,3.4337363710453395,40.696741850570135,0.008676993371548349,0.323,0.05046453550196203,0.024076875874643622,0.07454141137660567,pre-control
near-trigger,3.4337363710453395,40.86353177618722,0.008753930690226279,0.323,0.05097073325142688,0.024318385288346938,0.07528911853977381,pre-control
near-trigger,3.4337363710453395,41.03032170180432,0.008831550143513299,0.323,0.0514814193081617,0.02456203609532678,0.07604345540348847,pre-control
near-trigger,3.4337363710453395,41.19711162742141,0.008909857778316732,0.323,0.05199663346498952,0.024807847280932962,0.07680448074592248,pre-control
near-trigger,3.4337363710453395,41.363901553038495,0.00898885969513047,0.323,0.05251641586746618,0.025055837998805872,0.07757225386627205,pre-control
near-trigger,3.4337363710453395,41.53069147865559,0.00906856204850962,0.323,0.05304080701700635,0.025306027572367874,0.07834683458937423,pre-control
near-trigger,3.4337363710453395,41.69748140427268,0.009148971047549205,0.323,0.05356984777403645,0.025558435496327588,0.07912828327036403,pre-control
near-trigger,3.4337363710453395,41.86427132988977,0.009230092956367153,0.323,0.05410357936117562,0.025813081438197532,0.07991666079937315,pre-control
near-trigger,3.4337363710453395,42.03106125550686,0.009311934094591627,0.323,0.05464204336644548,0.026069985239825542,0.08071202860627101,pre-control
near-trigger,3.4337363710453395,42.19785118112395,0.009394500837852565,0.323,0.055185281746507525,0.02632916691893934,0.08151444866544687,pre-control
near-trigger,3.4337363710453395,42.36464110674104,0.00947779961827758,0.323,0.05573333682992938,0.02659064667070486,0.08232398350063423,pre-control
near-trigger,3.4337363710453395,42.531431032358135,0.009561836924992342,0.323,0.05628625132048052,0.02685444486929868,0.08314069618977919,pre-control
near-trigger,3.4337363710453395,42.698220957975224,0.009646619304625261,0.323,0.056844068300456504,0.02712058206949402,0.08396465036995053,pre-control
near-trigger,3.4337363710453395,42.86501088359231,0.009732153361816674,0.323,0.05740683123403265,0.02738907900826078,0.08479591024229344,pre-control
near-trigger,3.4337363710453395,43.03180080920941,0.009818445759732616,0.323,0.05797458397064816,0.027659956606380143,0.0856345405770283,pre-control
near-trigger,3.4337363710453395,43.198590734826496,0.009905503220583011,0.323,0.05854737074841935,0.02793323597007304,0.08648060671849239,pre-control
near-trigger,3.4337363710453395,43.365380660443584,0.009993332526144484,0.323,0.059125236197583225,0.028208938392643105,0.08733417459022633,pre-control
near-trigger,3.4337363710453395,43.53217058606068,0.01008194051828787,0.323,0.05970822534397229,0.02848708535613449,0.08819531070010679,pre-control
near-trigger,3.4337363710453395,43.69896051167777,0.010171334099510305,0.323,0.06029638361251924,0.028767698533004007,0.08906408214552325,pre-control
near-trigger,3.4337363710453395,43.86575043729486,0.010261520233471988,0.323,0.06088975683079277,0.029050799787808067,0.08994055661860084,pre-control
near-trigger,3.4337363710453395,44.03254036291195,0.010352505945537844,0.323,0.061488391232565505,0.029336411178904957,0.09082480241147046,pre-control
near-trigger,3.4337363710453395,44.19933028852904,0.010444298323323825,0.323,0.06209233346141261,0.029624554960171738,0.09171688842158435,pre-control
near-trigger,3.4337363710453395,44.36612021414613,0.010536904517248055,0.323,0.06270163057434232,0.029915253582736428,0.09261688415707874,pre-control
near-trigger,3.4337363710453395,44.532910139763224,0.01063033174108697,0.323,0.06331633004545943,0.030208529696725838,0.09352485974218527,pre-control
near-trigger,3.4337363710453395,44.69970006538031,0.010724587272536246,0.323,0.06393647976966041,0.03050440615302851,0.09444088592268891,pre-control
near-trigger,3.4337363710453395,44.8664899909974,0.0108196784537767,0.323,0.0645621280663611,0.030802906005073304,0.09536503407143439,pre-control
near-trigger,3.4337363710453395,45.0332799166145,0.010915612692045282,0.323,0.0651933236832584,0.031104052510624022,0.09629737619388243,pre-control
near-trigger,3.4337363710453395,45.200069842231585,0.01101239746021105,0.323,0.06583011580012442,0.03140786913358963,0.09723798493371404,pre-control
near-trigger,3.4337363710453395,45.36685976784867,0.011110040297356169,0.323,0.06647255403263394,0.03171437954585044,0.09818693357848438,pre-control
near-trigger,3.4337363710453395,45.53364969346577,0.011208548809362218,0.323,0.06712068843622697,0.03202360762910089,0.09914429606532786,pre-control
near-trigger,3.4337363710453395,45.70043961908286,0.011307930669501542,0.323,0.06777456951000445,0.03233557747670817,0.10011014698671263,pre-control
near-trigger,3.4337363710453395,45.867229544699946,0.01140819361903381,0.323,0.0684342482006584,0.03265031339558738,0.10108456159624578,pre-control
near-trigger,3.4337363710453395,46.03401947031704,0.011509345467808017,0.323,0.06909977590643777,0.03296783990809365,0.10206761581453143,pre-control
near-trigger,3.4337363710453395,46.20080939593413,0.01161139409486963,0.323,0.06977120448114864,0.033288181753930585,0.10305938623507921,pre-control
near-trigger,3.4337363710453395,46.36759932155122,0.011714347449073122,0.323,0.07044858623818955,0.033611363892075655,0.10405995013026521,pre-control
