time,s,i,q,beta1,beta2
6.700000000000000400e-01,9.816110776703504959e-01,1.583599298703851702e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.800000000000000488e-01,9.814551112608491668e-01,1.594428915168576502e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000577e-01,9.812981034168403172e-01,1.605330079020766618e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000666e-01,9.811400476047150709e-01,1.616303228319710197e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.099999999999999645e-01,9.809809372559509244e-01,1.627348803308529060e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.199999999999999734e-01,9.808207657666084822e-01,1.638467246443094452e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.299999999999999822e-01,9.806595264971711412e-01,1.649659002400345742e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.399999999999999911e-01,9.804972127725357645e-01,1.660924518078335174e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e-01,9.803338178821124904e-01,1.672264242584102500e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.600000000000000089e-01,9.801693350797726634e-01,1.683678627234958675e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.700000000000000178e-01,9.800037575833635550e-01,1.695168125585118021e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.800000000000000266e-01,9.798370785746687295e-01,1.706733193427623085e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.900000000000000355e-01,9.796692911994017150e-01,1.718374288792383700e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000444e-01,9.795003885674005151e-01,1.730091871928001249e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.100000000000000533e-01,9.793303637522763339e-01,1.741886405321700637e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.200000000000000622e-01,9.791592097911143711e-01,1.753758353714694740e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.300000000000000711e-01,9.789869196844683819e-01,1.765708184102316239e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
